time,active
2024-11-15 18:16:44,3710
2024-11-15 18:16:43,3711
2024-11-15 18:16:42,3711
2024-11-15 18:16:41,3711
2024-11-15 18:16:40,3711
2024-11-15 18:16:39,3711
2024-11-15 18:16:38,3712
2024-11-15 18:16:37,3715
2024-11-15 18:16:36,3712
2024-11-15 18:16:35,3689
2024-11-15 18:16:34,3671
2024-11-15 18:16:33,3672
2024-11-15 18:16:32,3671
2024-11-15 18:16:31,3638
2024-11-15 18:16:30,3638
2024-11-15 18:16:29,3638
2024-11-15 18:16:28,3637
2024-11-15 18:16:27,3638
2024-11-15 18:16:26,3639
2024-11-15 18:16:25,3638
2024-11-15 18:16:24,3638
2024-11-15 18:16:23,3638
2024-11-15 18:16:22,3638
2024-11-15 18:16:21,3638
2024-11-15 18:16:20,3641
2024-11-15 18:16:19,3640
2024-11-15 18:16:18,3642
2024-11-15 18:16:17,3599
2024-11-15 18:16:16,3602
2024-11-15 18:16:15,3604
2024-11-15 18:16:14,3565
2024-11-15 18:16:13,3565
2024-11-15 18:16:12,3568
2024-11-15 18:16:11,3569
2024-11-15 18:16:10,3571
2024-11-15 18:16:09,3572
2024-11-15 18:16:08,3569
2024-11-15 18:16:07,3571
2024-11-15 18:16:06,3527
2024-11-15 18:16:05,3530
2024-11-15 18:16:04,3530
2024-11-15 18:16:03,3496
2024-11-15 18:16:02,3494
2024-11-15 18:16:01,3499
2024-11-15 18:16:00,3498
2024-11-15 18:15:59,3496
2024-11-15 18:15:58,3465
2024-11-15 18:15:57,3458
2024-11-15 18:15:56,3457
2024-11-15 18:15:55,3447
2024-11-15 18:15:54,3424
2024-11-15 18:15:53,3422
2024-11-15 18:15:52,3426
2024-11-15 18:15:51,3421
2024-11-15 18:15:50,3426
2024-11-15 18:15:49,3382
2024-11-15 18:15:48,3381
2024-11-15 18:15:47,3384
2024-11-15 18:15:46,3348
2024-11-15 18:15:45,3350
2024-11-15 18:15:44,3349
2024-11-15 18:15:43,3350
2024-11-15 18:15:42,3349
2024-11-15 18:15:41,3355
2024-11-15 18:15:40,3348
2024-11-15 18:15:39,3313
2024-11-15 18:15:38,3310
2024-11-15 18:15:37,3310
2024-11-15 18:15:36,3295
2024-11-15 18:15:35,3276
2024-11-15 18:15:34,3278
2024-11-15 18:15:33,3280
2024-11-15 18:15:32,3280
2024-11-15 18:15:31,3278
2024-11-15 18:15:30,3197
2024-11-15 18:15:29,3199
2024-11-15 18:15:28,3199
2024-11-15 18:15:27,3152
2024-11-15 18:15:26,3133
2024-11-15 18:15:25,3136
2024-11-15 18:15:24,3137
2024-11-15 18:15:23,3136
2024-11-15 18:15:22,3137
2024-11-15 18:15:21,3129
2024-11-15 18:15:20,3097
2024-11-15 18:15:19,3095
2024-11-15 18:15:18,3093
2024-11-15 18:15:17,3062
2024-11-15 18:15:16,3063
2024-11-15 18:15:15,3065
2024-11-15 18:15:14,3039
2024-11-15 18:15:13,3022
2024-11-15 18:15:12,3025
2024-11-15 18:15:11,3021
2024-11-15 18:15:10,2991
2024-11-15 18:15:09,2991
2024-11-15 18:15:08,2991
2024-11-15 18:15:07,2992
2024-11-15 18:15:06,2991
2024-11-15 18:15:05,2994
2024-11-15 18:15:04,2992
2024-11-15 18:15:03,2993
2024-11-15 18:15:02,2992
2024-11-15 18:15:01,2951
2024-11-15 18:15:00,2951
2024-11-15 18:14:59,2952
2024-11-15 18:14:58,2920
2024-11-15 18:14:57,2919
2024-11-15 18:14:56,2879
2024-11-15 18:14:55,2886
2024-11-15 18:14:54,2882
2024-11-15 18:14:53,2857
2024-11-15 18:14:52,2854
2024-11-15 18:14:51,2859
2024-11-15 18:14:50,2858
2024-11-15 18:14:49,2816
2024-11-15 18:14:48,2813
2024-11-15 18:14:47,2803
2024-11-15 18:14:46,2752
2024-11-15 18:14:45,2738
2024-11-15 18:14:44,2698
2024-11-15 18:14:43,2607
2024-11-15 18:14:42,2579
2024-11-15 18:14:41,2565
2024-11-15 18:14:40,2515
2024-11-15 18:14:39,2477
2024-11-15 18:14:38,2477
2024-11-15 18:14:37,2477
2024-11-15 18:14:36,2478
2024-11-15 18:14:35,2478
2024-11-15 18:14:34,2480
2024-11-15 18:14:33,2477
2024-11-15 18:14:32,2478
2024-11-15 18:14:31,2478
2024-11-15 18:14:30,2477
2024-11-15 18:14:29,2478
2024-11-15 18:14:28,2478
2024-11-15 18:14:27,2479
2024-11-15 18:14:26,2479
2024-11-15 18:14:25,2479
2024-11-15 18:14:24,2480
2024-11-15 18:14:23,2479
2024-11-15 18:14:22,2479
2024-11-15 18:14:21,2481
2024-11-15 18:14:20,2444
2024-11-15 18:14:19,2442
2024-11-15 18:14:18,2442
2024-11-15 18:14:17,2433
2024-11-15 18:14:16,2409
2024-11-15 18:14:15,2409
2024-11-15 18:14:14,2408
2024-11-15 18:14:13,2406
2024-11-15 18:14:12,2395
2024-11-15 18:14:11,2368
2024-11-15 18:14:10,2366
2024-11-15 18:14:09,2364
2024-11-15 18:14:08,2334
2024-11-15 18:14:07,2334
2024-11-15 18:14:06,2294
2024-11-15 18:14:05,2294
2024-11-15 18:14:04,2293
2024-11-15 18:14:03,2279
2024-11-15 18:14:02,2262
2024-11-15 18:14:01,2260
2024-11-15 18:14:00,2250
2024-11-15 18:13:59,2223
2024-11-15 18:13:58,2222
2024-11-15 18:13:57,2224
2024-11-15 18:13:56,2192
2024-11-15 18:13:55,2189
2024-11-15 18:13:54,2190
2024-11-15 18:13:53,2191
2024-11-15 18:13:52,2191
2024-11-15 18:13:51,2155
2024-11-15 18:13:50,2150
2024-11-15 18:13:49,2150
2024-11-15 18:13:48,2138
2024-11-15 18:13:47,2119
2024-11-15 18:13:46,2119
2024-11-15 18:13:45,2084
2024-11-15 18:13:44,2081
2024-11-15 18:13:43,2083
2024-11-15 18:13:42,2080
2024-11-15 18:13:41,2046
2024-11-15 18:13:40,2050
2024-11-15 18:13:39,2048
2024-11-15 18:13:38,2050
2024-11-15 18:13:37,2050
2024-11-15 18:13:36,2050
2024-11-15 18:13:35,2055
2024-11-15 18:13:34,2005
2024-11-15 18:13:33,2010
2024-11-15 18:13:32,2012
2024-11-15 18:13:31,1936
2024-11-15 18:13:30,1936
2024-11-15 18:13:29,1937
2024-11-15 18:13:28,1906
2024-11-15 18:13:27,1905
2024-11-15 18:13:26,1906
2024-11-15 18:13:25,1907
2024-11-15 18:13:24,1873
2024-11-15 18:13:23,1870
2024-11-15 18:13:22,1868
2024-11-15 18:13:21,1860
2024-11-15 18:13:20,1838
2024-11-15 18:13:19,1838
2024-11-15 18:13:18,1839
2024-11-15 18:13:17,1797
2024-11-15 18:13:16,1798
2024-11-15 18:13:15,1797
2024-11-15 18:13:14,1753
2024-11-15 18:13:13,1722
2024-11-15 18:13:12,1681
2024-11-15 18:13:11,1681
2024-11-15 18:13:10,1647
2024-11-15 18:13:09,1615
2024-11-15 18:13:08,1636
2024-11-15 18:13:07,1636
2024-11-15 18:13:06,1636
2024-11-15 18:13:05,1636
2024-11-15 18:13:04,1636
2024-11-15 18:13:03,1636
2024-11-15 18:13:02,1636
2024-11-15 18:13:01,1636
2024-11-15 18:13:00,1636
2024-11-15 18:12:59,1636
2024-11-15 18:12:58,1636
2024-11-15 18:12:57,1636
2024-11-15 18:12:56,1636
2024-11-15 18:12:55,1636
2024-11-15 18:12:54,1636
2024-11-15 18:12:53,1636
2024-11-15 18:12:52,1636
2024-11-15 18:12:51,1636
2024-11-15 18:12:50,1637
2024-11-15 18:12:49,1637
2024-11-15 18:12:48,1637
2024-11-15 18:12:47,1637
2024-11-15 18:12:46,1637
2024-11-15 18:12:45,1636
2024-11-15 18:12:44,1636
2024-11-15 18:12:43,1636
2024-11-15 18:12:42,1636
2024-11-15 18:12:41,1636
2024-11-15 18:12:40,1636
2024-11-15 18:12:39,1636
2024-11-15 18:12:38,1636
2024-11-15 18:12:37,1636
2024-11-15 18:12:36,1636
2024-11-15 18:12:35,1636
2024-11-15 18:12:34,1636
2024-11-15 18:12:33,1636
2024-11-15 18:12:32,1636
2024-11-15 18:12:31,1636
2024-11-15 18:12:30,1636
2024-11-15 18:12:29,1636
2024-11-15 18:12:28,1636
2024-11-15 18:12:27,1636
2024-11-15 18:12:26,1636
2024-11-15 18:12:25,1636
2024-11-15 18:12:24,1636
2024-11-15 18:12:23,1636
2024-11-15 18:12:22,1636
2024-11-15 18:12:21,1636
2024-11-15 18:12:20,1636
2024-11-15 18:12:19,1636
2024-11-15 18:12:18,1636
2024-11-15 18:12:17,1636
2024-11-15 18:12:16,1636
2024-11-15 18:12:15,1636
2024-11-15 18:12:14,1636
2024-11-15 18:12:13,1636
2024-11-15 18:12:12,1636
2024-11-15 18:12:11,1636
2024-11-15 18:12:10,1636
2024-11-15 18:12:09,1636
2024-11-15 18:12:08,1636
2024-11-15 18:12:07,1636
2024-11-15 18:12:06,1636
2024-11-15 18:12:05,1636
2024-11-15 18:12:04,1636
2024-11-15 18:12:03,1636
2024-11-15 18:12:02,1636
2024-11-15 18:12:01,1636
2024-11-15 18:12:00,1636
2024-11-15 18:11:59,1636
2024-11-15 18:11:58,1636
2024-11-15 18:11:57,1636
2024-11-15 18:11:56,1636
2024-11-15 18:11:55,1636
2024-11-15 18:11:54,1636
2024-11-15 18:11:53,1636
2024-11-15 18:11:52,1635
2024-11-15 18:11:51,1635
2024-11-15 18:11:50,1635
2024-11-15 18:11:49,1635
2024-11-15 18:11:48,1635
2024-11-15 18:11:47,1635
2024-11-15 18:11:46,1635
2024-11-15 18:11:45,1635
2024-11-15 18:11:44,1636
2024-11-15 18:11:43,1636
2024-11-15 18:11:42,1636
2024-11-15 18:11:41,1707
2024-11-15 18:11:40,1707
2024-11-15 18:11:39,1707
2024-11-15 18:11:38,1707
2024-11-15 18:11:37,1707
2024-11-15 18:11:36,1707
2024-11-15 18:11:35,1707
2024-11-15 18:11:34,1707
2024-11-15 18:11:33,1707
2024-11-15 18:11:32,1707
2024-11-15 18:11:31,1707
2024-11-15 18:11:30,1707
2024-11-15 18:11:29,1707
2024-11-15 18:11:28,1707
2024-11-15 18:11:27,1707
2024-11-15 18:11:26,1707
2024-11-15 18:11:25,1707
2024-11-15 18:11:24,1707
2024-11-15 18:11:23,1707
2024-11-15 18:11:22,1707
2024-11-15 18:11:21,1707
2024-11-15 18:11:20,1708
2024-11-15 18:11:19,1708
2024-11-15 18:11:18,1707
2024-11-15 18:11:17,1778
2024-11-15 18:11:16,1778
2024-11-15 18:11:15,1778
2024-11-15 18:11:14,1778
2024-11-15 18:11:13,1778
2024-11-15 18:11:12,1849
2024-11-15 18:11:11,1849
2024-11-15 18:11:10,1848
2024-11-15 18:11:09,1848
2024-11-15 18:11:08,1848
2024-11-15 18:11:07,1848
2024-11-15 18:11:06,1847
2024-11-15 18:11:05,1920
2024-11-15 18:11:04,1920
2024-11-15 18:11:03,1919
2024-11-15 18:11:02,1919
2024-11-15 18:11:01,1919
2024-11-15 18:11:00,1919
2024-11-15 18:10:59,1919
2024-11-15 18:10:58,1919
2024-11-15 18:10:57,1919
2024-11-15 18:10:56,1919
2024-11-15 18:10:55,1919
2024-11-15 18:10:54,1919
2024-11-15 18:10:53,1919
2024-11-15 18:10:52,1919
2024-11-15 18:10:51,1919
2024-11-15 18:10:50,1919
2024-11-15 18:10:49,1919
2024-11-15 18:10:48,1919
2024-11-15 18:10:47,1919
2024-11-15 18:10:46,1919
2024-11-15 18:10:45,1920
2024-11-15 18:10:44,1920
2024-11-15 18:10:43,1920
2024-11-15 18:10:42,1991
2024-11-15 18:10:41,1991
2024-11-15 18:10:40,1991
2024-11-15 18:10:39,1991
2024-11-15 18:10:38,1991
2024-11-15 18:10:37,1991
